latitude; longitude; gravity; height; topo
44.40000;127.00000;980483.64790;262.00000;280.46389
44.20000;127.00000;980443.57859;356.00000;347.51773
44.00000;127.00000;980444.34452;294.00000;278.74240
43.80000;127.00000;980331.33047;740.00000;604.60586
43.60000;127.00000;980412.64107;336.00000;399.96005
43.40000;127.00000;980384.71082;316.00000;331.82918
43.20000;127.00000;980383.03360;268.00000;333.63160
43.00000;127.00000;980337.61701;362.00000;373.42702
42.80000;127.00000;980276.90337;577.00000;607.65862
42.60000;127.00000;980243.07935;598.00000;568.26435
42.40000;127.00000;980237.62439;535.00000;486.78864
42.20000;127.00000;980132.00944;933.00000;888.21480
42.00000;127.00000;980140.83647;805.00000;781.66232
41.80000;127.00000;980168.86689;553.00000;561.34352
41.60000;127.00000;980071.17011;913.00000;878.99047
41.40000;127.00000;980072.90217;829.00000;807.65030
41.20000;127.00000;979973.04903;1140.00000;966.13538
41.00000;127.00000;979895.38958;1427.00000;1383.49346
40.80000;127.00000;979843.14840;1659.00000;1743.67907
40.60000;127.00000;979815.81234;1606.00000;1611.20575
40.40000;127.00000;979838.39183;1492.00000;1543.34882
40.20000;127.00000;979925.29142;984.00000;1123.22029
40.00000;127.00000;979887.94256;1081.00000;1037.30295
39.80000;127.00000;979857.27955;1296.00000;1308.86775
39.60000;127.00000;979941.63607;757.00000;631.34647
39.40000;127.00000;980065.71229;288.00000;466.76233
39.20000;127.00000;979928.87311;722.00000;674.94766
39.00000;127.00000;979867.24740;876.00000;784.16327
38.80000;127.00000;979968.20774;338.00000;344.77341
38.60000;127.00000;979982.47374;247.00000;323.45861
38.40000;127.00000;980002.49656;164.00000;287.95202
38.20000;127.00000;979999.73458;160.00000;119.99341
38.00000;127.00000;979982.74456;76.00000;89.95745
37.80000;127.00000;979955.00584;106.00000;140.57617
37.60000;127.00000;979936.44955;114.00000;139.63938
37.40000;127.00000;979924.69443;117.00000;207.74282
37.20000;127.00000;979925.10497;34.00000;73.96682
37.00000;127.00000;979915.15029;6.00000;-0.86342
36.80000;127.00000;979891.08069;12.00000;47.16975
36.60000;127.00000;979809.03770;314.00000;274.64909
36.40000;127.00000;979844.28160;60.00000;83.95389
36.20000;127.00000;979838.34221;15.00000;25.92953
36.00000;127.00000;979819.66120;23.00000;14.86366
35.80000;127.00000;979796.03238;22.00000;38.57055
35.60000;127.00000;979777.48485;58.00000;147.69420
35.40000;127.00000;979737.17154;193.00000;231.64325
35.20000;127.00000;979732.68981;151.00000;187.45108
35.00000;127.00000;979702.87291;175.00000;152.73732
34.80000;127.00000;979705.84183;170.00000;227.46868
34.60000;127.00000;979711.00667;4.00000;23.32833
34.40000;127.00000;979700.34159;0.00000;-12.52359
34.20000;127.00000;979673.04781;0.00000;-15.33427
34.00000;127.00000;979672.00387;0.00000;-60.78640
33.80000;127.00000;979662.13849;0.00000;-96.19996
33.60000;127.00000;979641.57174;0.00000;-130.21149
33.40000;127.00000;979618.38872;0.00000;-85.07665
33.20000;127.00000;979604.98000;0.00000;-97.80910
33.00000;127.00000;979584.10651;0.00000;-98.38708
32.80000;127.00000;979575.82641;0.00000;-97.28126
32.60000;127.00000;979535.30146;0.00000;-125.40650
32.40000;127.00000;979520.71062;0.00000;-122.88527
32.20000;127.00000;979515.61180;0.00000;-120.13427
32.00000;127.00000;979508.05145;0.00000;-128.95979
31.80000;127.00000;979481.70301;0.00000;-117.42681
